EmployeeID,Age,Gender,Education,Department,JobRole,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,MonthlyIncome,JobLevel,NumCompaniesWorked,TrainingHoursLastYear,WorkLifeBalance,JobSatisfaction,RelationshipSatisfaction,EnvironmentSatisfaction,OverTime,BusinessTravel,Absences,TaskCompletionRate,PeerRatingScore,ManagerRatingScore,ProjectsCompleted,GoalAchievementPct,PerformanceScore,PerformanceRating
EMP1059,52,Female,PhD,Sales,VP Sales,11,8,6,117945,1,3,14,3,3,4,3,No,No Travel,15,97.2,1.2,3.08,13,64.7,34.28,Needs Improvement
EMP1060,46,Female,Master's,Engineering,Senior Dev,18,7,3,37442,1,0,61,3,3,4,4,No,No Travel,5,81.7,4.37,2.42,17,59.0,50.56,Below Expectations
EMP1061,34,Male,Bachelor's,Operations,Sr. Ops Manager,14,3,1,116826,1,2,4,3,2,2,3,No,Rarely,10,52.6,3.56,3.59,10,71.5,34.95,Needs Improvement
EMP1062,27,Male,Bachelor's,Sales,VP Sales,21,1,1,161763,3,6,44,2,2,2,4,Yes,Frequently,7,98.6,1.04,3.34,19,43.9,46.3,Below Expectations
EMP1063,30,Male,Bachelor's,Finance,CFO,15,8,3,63909,3,3,51,1,3,3,3,Yes,No Travel,9,50.7,2.07,4.63,5,91.0,49.71,Below Expectations
EMP1064,57,Female,Master's,Marketing,Content Writer,9,3,5,44504,4,1,70,2,1,2,4,No,Rarely,9,86.5,2.41,3.39,5,67.6,38.18,Needs Improvement
EMP1065,41,Non-binary,Master's,Engineering,Tech Lead,21,8,2,120698,4,4,6,3,2,1,3,No,Rarely,2,94.5,2.29,3.03,8,50.7,54.63,Below Expectations
EMP1066,39,Male,Bachelor's,Sales,SDR,5,5,5,194870,4,4,26,2,2,4,3,No,No Travel,13,58.8,2.99,4.29,17,49.7,25.5,Needs Improvement
EMP1067,42,Female,Master's,Engineering,Tech Lead,16,2,4,112087,1,1,12,4,3,3,1,No,Frequently,18,67.2,3.11,1.81,3,61.7,19.97,Needs Improvement
EMP1068,25,Female,Bachelor's,Support,Support Agent,20,6,4,66716,5,5,16,4,3,2,4,No,Frequently,8,78.1,2.59,1.97,16,74.4,42.39,Below Expectations
EMP1069,54,Female,PhD,Engineering,Junior Dev,21,6,1,183516,3,9,43,2,2,4,4,No,No Travel,12,84.0,2.33,4.13,19,65.0,54.22,Below Expectations
EMP1070,48,Male,Bachelor's,Operations,Ops Manager,23,9,7,180806,4,3,12,2,1,1,1,No,Frequently,8,93.6,3.02,2.77,6,75.8,47.94,Below Expectations
EMP1071,28,Male,Bachelor's,Support,Support Agent,16,3,4,197817,5,0,72,1,2,4,1,Yes,Rarely,11,88.1,1.13,2.64,10,82.3,37.52,Needs Improvement
EMP1072,27,Male,Bachelor's,Operations,Ops Manager,20,1,1,59571,4,2,4,2,3,1,3,No,No Travel,13,68.2,3.58,4.55,16,84.9,38.48,Needs Improvement
EMP1073,36,Female,Bachelor's,Marketing,CMO,18,10,6,171461,4,8,32,2,2,4,3,Yes,Rarely,4,91.1,3.42,3.44,13,64.1,46.52,Below Expectations
EMP1074,39,Male,High School,Support,Team Lead,17,8,8,118280,5,9,3,1,3,3,3,No,Rarely,5,98.3,2.12,4.21,3,83.0,47.41,Below Expectations
EMP1075,53,Female,Bachelor's,Finance,CFO,10,3,8,70038,4,6,25,2,2,3,1,No,Rarely,12,61.3,1.72,4.24,8,48.5,21.0,Needs Improvement
EMP1076,32,Male,Bachelor's,Engineering,Tech Lead,23,7,0,97795,1,5,67,2,3,2,3,Yes,Rarely,12,53.7,1.29,1.48,8,70.8,26.31,Needs Improvement
EMP1077,41,Male,Master's,Sales,VP Sales,6,1,6,70168,1,0,15,2,3,2,1,No,No Travel,5,71.3,3.35,3.61,7,44.4,45.7,Below Expectations
EMP1078,45,Female,High School,HR,HRBP,9,7,8,92690,1,8,21,2,1,4,3,No,Frequently,13,94.1,3.28,4.81,11,54.6,42.74,Below Expectations
EMP1079,36,Female,Bachelor's,Engineering,Junior Dev,6,6,5,139053,2,8,35,2,3,4,1,No,Frequently,10,57.5,3.13,2.92,3,75.0,33.85,Needs Improvement
EMP1080,28,Male,High School,Engineering,Tech Lead,4,4,0,36230,4,0,57,3,2,2,4,No,Rarely,12,94.3,4.94,3.93,7,84.4,52.28,Below Expectations
EMP1081,42,Male,Master's,Marketing,Brand Manager,11,4,1,108301,2,5,54,2,3,2,2,No,No Travel,11,99.6,3.13,3.27,11,45.7,47.75,Below Expectations
EMP1082,47,Non-binary,High School,Finance,CFO,15,6,3,161974,3,6,34,1,4,4,3,No,Rarely,15,52.7,3.89,1.82,17,52.4,24.53,Needs Improvement
EMP1083,35,Male,PhD,HR,HR Director,24,6,3,91758,5,1,24,2,2,4,3,No,Rarely,5,74.8,1.45,1.78,18,99.5,51.75,Below Expectations
EMP1084,58,Male,Master's,Support,Support Manager,20,11,1,52050,3,9,71,3,1,4,1,No,Frequently,8,66.4,2.2,2.74,9,60.3,37.86,Needs Improvement
EMP1085,42,Female,Bachelor's,Support,Sr. Support,17,8,7,124805,2,7,60,1,2,3,4,No,Frequently,16,69.7,2.1,2.93,13,57.0,33.64,Needs Improvement
EMP1086,39,Male,Bachelor's,Support,Sr. Support,2,2,1,94110,1,7,17,1,1,1,4,No,Frequently,19,72.6,3.3,3.01,15,45.1,23.68,Needs Improvement
EMP1087,26,Male,Bachelor's,Operations,Sr. Ops Manager,19,9,2,127033,4,5,57,2,4,1,3,No,Rarely,15,87.0,2.32,4.82,19,81.7,52.01,Below Expectations
EMP1088,24,Male,Bachelor's,Operations,Sr. Ops Manager,14,3,3,101693,4,8,75,4,1,2,1,No,Frequently,11,79.6,3.56,1.4,15,70.5,41.16,Below Expectations
EMP1089,44,Male,Master's,Sales,SDR,4,4,4,147428,1,2,56,3,3,3,1,Yes,No Travel,17,98.1,3.76,2.52,7,49.5,29.8,Needs Improvement
EMP1090,47,Male,PhD,HR,HR Associate,12,3,9,44575,4,1,62,4,4,4,2,No,Rarely,8,66.6,1.13,3.06,3,78.0,59.19,Meets Expectations
EMP1091,58,Male,High School,Support,Team Lead,18,9,0,65244,5,1,11,2,4,4,4,No,No Travel,2,77.1,3.56,4.85,8,71.5,60.72,Meets Expectations
EMP1092,45,Male,Bachelor's,Operations,Ops Manager,11,4,7,39962,5,5,10,3,1,2,2,No,Frequently,9,90.7,1.47,3.02,13,73.9,42.79,Below Expectations
EMP1093,40,Male,Master's,Sales,Sales Manager,22,5,4,125695,5,6,12,4,2,2,4,No,Frequently,10,68.7,2.86,4.1,16,99.7,53.95,Below Expectations
EMP1094,46,Female,Master's,Finance,Analyst,20,2,6,115388,3,5,34,3,1,3,3,Yes,No Travel,1,73.3,3.91,4.0,3,41.7,48.95,Below Expectations
EMP1095,42,Male,High School,Sales,Account Executive,4,3,4,102332,1,2,26,2,1,1,3,No,Rarely,7,84.2,3.81,3.27,1,94.9,49.9,Below Expectations
EMP1096,33,Male,Bachelor's,Operations,Ops Manager,5,2,4,180522,5,4,66,3,4,1,1,No,Frequently,19,93.0,2.2,1.52,3,90.5,51.7,Below Expectations
EMP1097,54,Female,Bachelor's,Marketing,Content Writer,6,1,6,152386,2,7,44,2,3,4,1,No,Rarely,10,70.8,2.09,1.88,16,64.9,43.73,Below Expectations
EMP1098,25,Female,Master's,Marketing,Brand Manager,9,9,9,70037,5,5,73,4,2,2,1,Yes,Rarely,17,76.6,2.76,1.96,1,92.9,48.64,Below Expectations
EMP1099,28,Male,Bachelor's,Support,Support Manager,15,11,7,137666,3,1,66,3,1,3,4,Yes,Rarely,19,98.8,1.75,1.15,18,78.9,41.16,Below Expectations
EMP1100,43,Female,Bachelor's,Marketing,Brand Manager,7,7,7,152048,2,6,21,1,3,4,1,No,Rarely,6,52.1,4.9,2.52,14,93.4,37.35,Needs Improvement
EMP1101,54,Male,PhD,Support,Team Lead,8,0,1,108040,1,7,77,2,3,1,3,Yes,Frequently,13,72.4,2.38,3.44,7,75.7,46.54,Below Expectations
EMP1102,38,Male,Master's,Support,Support Agent,3,1,2,136264,1,3,41,3,2,1,2,No,Rarely,6,81.8,4.69,1.58,3,53.0,47.79,Below Expectations
EMP1103,45,Female,Master's,Operations,Ops Manager,20,7,0,186113,5,0,19,1,3,3,3,Yes,No Travel,0,50.4,4.63,1.7,16,74.6,46.02,Below Expectations
EMP1104,55,Female,Bachelor's,Marketing,Content Writer,20,6,3,35715,2,1,47,1,1,4,3,No,No Travel,11,79.8,2.46,3.83,6,50.7,47.48,Below Expectations
EMP1105,49,Male,Bachelor's,Support,Team Lead,7,7,4,177875,2,3,17,1,4,3,3,No,No Travel,0,52.8,2.02,1.68,18,48.4,41.96,Below Expectations
EMP1106,43,Male,PhD,HR,HR Director,24,0,0,86726,5,6,76,1,3,4,2,No,Rarely,2,92.9,4.08,1.54,13,79.2,59.55,Meets Expectations
EMP1107,38,Female,Bachelor's,Finance,CFO,6,4,6,157980,5,1,69,2,4,1,3,No,Frequently,1,90.4,1.92,4.91,2,96.8,72.41,Exceeds Expectations
EMP1108,55,Male,Bachelor's,Sales,VP Sales,14,9,1,143208,4,5,73,3,2,2,4,No,Rarely,2,51.6,3.08,1.06,12,75.3,53.06,Below Expectations
EMP1109,27,Female,Bachelor's,Sales,SDR,20,5,0,193147,4,1,5,1,2,2,4,Yes,Frequently,3,52.4,1.44,2.3,4,87.7,42.42,Below Expectations
EMP1110,27,Male,High School,Operations,Ops Manager,2,2,1,78648,5,6,38,3,3,1,2,No,Frequently,13,87.7,2.54,1.14,9,50.1,31.11,Needs Improvement
EMP1111,55,Female,Bachelor's,Marketing,Content Writer,16,3,4,46134,3,1,10,3,4,2,4,No,Rarely,17,68.5,1.31,4.35,5,79.3,37.82,Needs Improvement
EMP1112,22,Female,Master's,Marketing,CMO,10,0,8,81143,4,2,24,4,1,2,1,Yes,Rarely,4,78.8,2.13,3.33,10,84.0,54.12,Below Expectations
EMP1113,31,Female,PhD,Support,Team Lead,8,6,8,94123,5,8,54,3,4,4,4,Yes,Rarely,14,63.5,3.66,1.19,6,42.5,28.11,Needs Improvement
EMP1114,42,Female,PhD,Engineering,Senior Dev,4,4,1,158485,2,3,57,2,3,3,3,Yes,No Travel,15,58.6,4.97,3.46,1,45.8,28.73,Needs Improvement
EMP1115,26,Female,Bachelor's,Support,Support Agent,24,5,1,178627,4,4,36,2,4,4,4,No,Rarely,7,64.8,2.02,1.49,5,86.9,39.71,Needs Improvement
EMP1116,23,Male,Bachelor's,Finance,Analyst,9,2,2,167024,3,8,15,1,4,3,1,No,Rarely,7,62.3,2.89,2.98,6,66.4,35.24,Needs Improvement
EMP1117,43,Male,High School,HR,HR Manager,14,9,6,146657,1,6,69,3,2,3,1,Yes,Rarely,6,72.4,2.79,3.68,19,64.3,46.25,Below Expectations
EMP1118,23,Male,Master's,Sales,Account Executive,13,3,2,91686,2,7,72,2,3,2,1,Yes,Rarely,5,87.3,1.74,1.59,11,95.2,46.3,Below Expectations
EMP1119,31,Female,Bachelor's,Support,Team Lead,3,3,0,137841,3,2,36,2,4,3,3,No,Rarely,6,77.7,3.44,2.99,15,99.5,61.25,Meets Expectations
EMP1120,55,Female,Master's,Engineering,Senior Dev,20,4,5,57264,3,3,52,2,3,3,1,No,Rarely,18,80.5,3.9,2.83,2,85.9,32.42,Needs Improvement
EMP1121,37,Male,Master's,Engineering,Tech Lead,19,11,2,134885,3,6,15,1,1,1,3,No,Rarely,0,73.5,1.59,4.66,15,87.6,52.92,Below Expectations
EMP1122,43,Male,Bachelor's,Support,Support Manager,1,1,0,165880,2,3,17,2,3,3,1,No,No Travel,12,66.2,4.03,4.98,7,52.5,34.57,Needs Improvement
EMP1123,33,Male,Bachelor's,Operations,COO,11,0,3,77330,3,1,18,3,1,1,3,No,Rarely,6,57.2,3.8,3.62,17,51.5,33.68,Needs Improvement
EMP1124,45,Female,PhD,Sales,SDR,0,0,0,139672,1,9,43,2,3,4,3,No,Rarely,0,67.7,1.79,4.42,12,98.8,62.82,Meets Expectations
EMP1125,59,Male,PhD,Operations,COO,23,0,0,63345,4,5,1,2,3,2,3,No,Frequently,9,83.3,3.6,3.59,12,81.7,48.03,Below Expectations
EMP1126,31,Female,Bachelor's,HR,HR Director,19,8,1,64222,2,8,57,1,4,3,4,Yes,No Travel,12,86.7,2.57,4.51,5,81.2,45.57,Below Expectations
EMP1127,56,Non-binary,Bachelor's,Engineering,Tech Lead,4,4,4,82755,3,1,9,3,4,1,1,No,Rarely,3,73.5,3.72,2.73,7,57.2,46.23,Below Expectations
EMP1128,53,Male,PhD,Engineering,Junior Dev,5,2,5,33933,5,0,75,2,1,4,3,No,Rarely,6,82.2,2.98,3.43,2,93.2,52.83,Below Expectations
EMP1129,28,Male,High School,Finance,Senior Analyst,23,8,1,93207,4,7,45,3,1,4,1,No,No Travel,5,60.5,1.19,4.38,13,42.7,43.4,Below Expectations
EMP1130,42,Male,Bachelor's,HR,HR Associate,10,1,1,199811,2,0,18,3,2,4,4,No,Rarely,5,93.0,4.15,4.67,9,56.5,51.3,Below Expectations
EMP1131,41,Male,Bachelor's,Engineering,Architect,7,7,7,129691,5,0,37,2,4,1,2,No,Rarely,10,93.3,3.22,1.1,15,50.8,42.09,Below Expectations
EMP1132,47,Male,Bachelor's,HR,HR Manager,6,6,6,130137,5,2,36,1,1,1,1,No,Rarely,8,66.0,3.9,1.42,15,82.7,36.46,Needs Improvement
EMP1133,25,Male,High School,Sales,SDR,3,3,3,177955,3,4,77,3,4,2,1,No,No Travel,6,77.4,1.5,4.72,1,82.9,60.03,Meets Expectations
EMP1134,43,Female,Bachelor's,Marketing,Content Writer,5,5,5,123818,2,8,44,4,3,3,4,No,Rarely,8,80.3,3.89,3.27,3,72.1,57.41,Meets Expectations
EMP1135,36,Male,Bachelor's,Engineering,Junior Dev,15,9,3,123510,3,9,33,2,2,4,3,No,No Travel,5,73.6,2.65,4.96,1,40.3,37.78,Needs Improvement
EMP1136,42,Female,Bachelor's,Finance,Analyst,19,4,2,124251,1,1,1,3,4,2,1,No,Rarely,18,95.6,4.2,4.17,19,92.4,57.78,Meets Expectations
EMP1137,36,Female,PhD,Sales,Sales Manager,14,11,0,199473,5,0,43,3,4,1,2,Yes,Frequently,13,87.0,3.4,4.27,13,97.3,57.6,Meets Expectations
EMP1138,43,Female,Master's,Support,Support Agent,13,6,2,171452,1,0,26,3,4,2,4,No,No Travel,0,83.6,2.42,2.54,15,52.1,57.75,Meets Expectations
EMP1139,49,Male,Master's,HR,HR Director,22,5,8,43212,3,7,47,2,4,4,3,No,Rarely,15,76.0,1.81,2.03,13,90.5,34.66,Needs Improvement
EMP1140,35,Female,Master's,Support,Support Manager,11,4,4,53174,4,9,6,4,1,4,1,No,Rarely,8,54.2,4.26,3.39,18,98.4,50.97,Below Expectations
EMP1141,48,Male,High School,Operations,Sr. Ops Manager,11,1,5,162933,5,9,26,3,1,2,1,Yes,Rarely,14,55.4,3.24,4.52,17,59.6,38.27,Needs Improvement
EMP1142,49,Female,Bachelor's,Sales,Account Executive,15,7,4,162166,4,9,70,3,2,4,4,No,Rarely,18,65.0,4.95,3.9,1,51.1,26.57,Needs Improvement
EMP1143,47,Female,PhD,Support,Sr. Support,14,6,0,129649,2,1,17,1,3,1,3,Yes,Rarely,9,60.6,2.49,2.89,15,98.7,38.02,Needs Improvement
EMP1144,23,Female,Bachelor's,Engineering,Architect,12,5,9,76319,5,8,32,2,3,4,3,No,No Travel,15,97.6,3.74,4.01,4,43.6,36.27,Needs Improvement
EMP1145,46,Male,Bachelor's,HR,HR Director,10,4,0,180435,1,8,32,2,2,3,4,No,No Travel,2,70.5,3.49,3.76,2,56.6,43.88,Below Expectations
EMP1146,24,Female,Master's,Marketing,Brand Manager,16,4,3,112846,4,1,24,3,3,3,1,No,Rarely,18,93.8,3.55,4.65,19,84.5,42.24,Below Expectations
EMP1147,29,Male,Bachelor's,Sales,Account Executive,20,8,2,195372,2,2,13,1,1,4,1,Yes,No Travel,12,90.9,3.95,2.05,8,77.0,40.28,Below Expectations
EMP1148,54,Male,Bachelor's,Engineering,Senior Dev,14,0,7,79808,5,1,37,3,4,2,3,No,No Travel,13,90.6,1.56,1.48,16,81.1,52.87,Below Expectations
EMP1149,56,Male,PhD,Finance,Analyst,13,8,6,162015,2,5,37,3,3,4,3,Yes,Rarely,6,60.8,3.2,2.88,8,82.5,54.29,Below Expectations
EMP1150,27,Male,Master's,Operations,Ops Analyst,9,5,6,67616,1,6,3,2,4,3,2,No,No Travel,1,72.4,3.04,2.44,10,81.2,51.34,Below Expectations
EMP1151,44,Male,Bachelor's,HR,HR Associate,11,3,7,99329,5,5,61,1,4,1,2,No,No Travel,13,65.9,2.37,4.9,16,60.5,37.77,Needs Improvement
EMP1152,46,Female,PhD,Sales,Sales Manager,15,9,9,181359,2,2,9,3,1,3,2,No,No Travel,16,98.5,2.74,1.03,5,58.7,25.12,Needs Improvement
EMP1153,40,Female,Master's,Sales,VP Sales,14,6,6,152957,3,2,34,2,4,4,3,No,No Travel,12,93.8,3.08,4.73,19,65.7,49.76,Below Expectations
EMP1154,26,Male,Master's,Marketing,Brand Manager,9,8,9,190043,5,1,22,3,3,4,3,No,Rarely,1,62.5,2.28,4.82,6,88.5,64.53,Meets Expectations
EMP1155,32,Male,High School,Marketing,Digital Marketer,3,3,1,81152,5,1,64,3,1,2,3,No,No Travel,4,65.7,2.17,1.2,10,96.3,47.55,Below Expectations
EMP1156,33,Male,Bachelor's,Finance,CFO,22,4,3,67351,5,4,78,1,2,4,1,No,Rarely,3,76.4,3.95,4.56,5,67.3,67.71,Meets Expectations
EMP1157,31,Male,Master's,Operations,Ops Analyst,8,7,5,147377,5,7,24,1,1,4,4,No,Rarely,2,63.9,1.27,2.88,19,45.1,31.01,Needs Improvement
EMP1158,29,Male,Master's,Finance,Finance Manager,20,6,2,85616,3,5,52,1,3,1,3,No,Rarely,13,91.2,2.25,4.06,19,96.3,45.82,Below Expectations
EMP1159,45,Female,Master's,Engineering,Tech Lead,19,7,2,179969,1,8,16,3,1,1,1,Yes,No Travel,10,91.0,3.61,1.32,13,44.8,29.9,Needs Improvement
EMP1160,49,Male,Bachelor's,Engineering,Junior Dev,8,8,5,48010,3,4,56,4,3,1,3,No,Frequently,7,86.2,1.84,4.82,15,49.5,65.23,Meets Expectations
EMP1161,57,Male,Bachelor's,Finance,Finance Manager,20,11,0,196226,3,9,74,1,3,2,4,No,Rarely,8,84.5,3.29,3.43,8,92.1,64.32,Meets Expectations
EMP1162,58,Male,Master's,Operations,Ops Analyst,24,9,0,146822,2,3,76,4,1,2,3,No,No Travel,15,77.4,2.21,4.59,11,73.1,38.24,Needs Improvement
EMP1163,42,Female,Bachelor's,Finance,Senior Analyst,23,1,4,176186,4,8,19,4,3,3,1,No,No Travel,2,67.4,4.37,3.69,1,61.2,52.78,Below Expectations
EMP1164,29,Female,Bachelor's,Operations,COO,19,8,0,44050,4,9,24,4,2,2,3,No,Rarely,9,91.8,2.4,3.15,4,95.9,53.65,Below Expectations
EMP1165,30,Female,High School,Operations,Ops Manager,10,2,9,46125,2,4,41,2,3,1,3,No,Frequently,0,92.9,1.92,1.69,13,97.6,62.88,Meets Expectations
EMP1166,36,Female,High School,Support,Sr. Support,10,5,7,176468,3,0,44,3,2,2,3,No,Rarely,8,52.5,3.12,1.71,7,59.8,39.78,Needs Improvement
EMP1167,39,Male,Master's,HR,HR Associate,6,5,1,117661,2,4,30,1,2,4,2,No,Rarely,15,69.9,1.54,2.89,7,92.1,34.24,Needs Improvement
EMP1168,41,Male,Master's,Operations,Sr. Ops Manager,20,1,5,113116,5,4,64,3,3,2,3,No,No Travel,8,51.3,4.19,4.48,6,80.7,52.26,Below Expectations
EMP1169,27,Female,Bachelor's,Marketing,Digital Marketer,9,9,9,144233,2,4,51,3,4,4,1,No,Rarely,11,92.0,3.72,1.46,8,56.5,49.12,Below Expectations
EMP1170,33,Male,Bachelor's,Operations,Ops Manager,3,3,3,195045,2,1,79,2,2,3,1,No,No Travel,0,58.9,4.08,4.99,12,96.5,70.24,Exceeds Expectations
EMP1171,23,Female,Master's,Operations,Ops Manager,4,4,4,179646,5,5,20,2,2,4,1,No,Rarely,15,83.7,2.6,4.5,18,43.8,33.44,Needs Improvement
EMP1172,28,Male,Bachelor's,Operations,Sr. Ops Manager,4,4,4,115155,4,4,29,2,1,1,3,No,No Travel,7,67.9,4.34,2.57,15,59.1,40.17,Below Expectations
EMP1173,37,Male,Bachelor's,Support,Team Lead,10,9,3,154843,5,1,2,3,2,3,4,No,No Travel,13,90.8,2.97,2.01,16,63.8,44.03,Below Expectations
EMP1174,24,Female,PhD,Support,Support Agent,8,8,0,38869,1,9,69,4,2,3,1,No,Rarely,13,75.5,1.38,4.69,1,81.4,46.83,Below Expectations
EMP1175,24,Female,Bachelor's,Engineering,Senior Dev,15,0,2,87167,2,7,42,3,2,3,2,No,Rarely,9,66.2,1.9,1.49,10,42.3,29.91,Needs Improvement
EMP1176,48,Female,PhD,Support,Support Manager,8,7,3,168194,2,5,28,2,2,1,4,No,Rarely,0,66.2,3.84,2.39,15,93.4,62.73,Meets Expectations
EMP1177,59,Male,Bachelor's,Marketing,Brand Manager,21,1,1,199899,4,9,2,3,4,4,1,No,Frequently,5,66.3,4.59,1.34,13,79.5,52.86,Below Expectations
EMP1178,54,Female,Bachelor's,Marketing,Content Writer,3,0,1,169407,3,2,57,2,2,3,3,No,No Travel,8,89.4,1.38,4.81,19,56.5,47.66,Below Expectations
EMP1179,49,Male,Bachelor's,Support,Sr. Support,1,1,1,88576,5,8,32,2,3,1,2,No,Rarely,18,85.6,4.46,3.47,13,79.5,30.21,Needs Improvement
EMP1180,22,Male,PhD,Finance,CFO,13,1,0,46677,3,3,74,1,4,3,1,No,Rarely,15,66.0,4.2,2.34,9,72.2,44.38,Below Expectations
EMP1181,29,Male,Bachelor's,HR,HRBP,2,2,2,184295,1,2,44,4,2,3,2,Yes,Rarely,18,74.5,2.43,2.1,16,60.2,34.73,Needs Improvement
EMP1182,58,Male,Bachelor's,Support,Support Manager,17,5,1,185886,5,6,68,2,3,1,4,No,Frequently,10,53.8,3.76,2.78,14,41.7,30.02,Needs Improvement
EMP1183,53,Male,PhD,Operations,Sr. Ops Manager,20,4,5,150662,1,7,31,1,3,2,1,Yes,No Travel,10,91.4,1.75,1.37,9,73.1,41.57,Below Expectations
EMP1184,58,Male,Bachelor's,Sales,SDR,5,5,2,199257,1,6,51,4,4,3,3,No,No Travel,13,63.3,4.25,4.56,18,44.9,39.33,Needs Improvement
EMP1185,25,Male,Bachelor's,HR,HR Director,10,2,9,101794,1,0,63,2,4,2,2,No,Rarely,6,94.5,3.63,3.04,4,88.6,65.64,Meets Expectations
EMP1186,51,Male,Bachelor's,HR,HR Manager,20,9,4,100675,5,0,39,4,3,3,1,No,Rarely,11,79.8,2.76,3.9,12,45.3,47.39,Below Expectations
EMP1187,27,Male,Master's,Marketing,Digital Marketer,17,3,0,67325,5,4,12,4,4,2,4,No,No Travel,19,78.4,4.46,1.93,5,65.7,31.12,Needs Improvement
EMP1188,40,Male,High School,HR,HRBP,11,6,7,65503,4,7,79,3,4,4,4,No,Rarely,19,58.1,1.56,3.01,11,66.1,33.47,Needs Improvement
EMP1189,53,Male,High School,Support,Sr. Support,4,4,3,44514,2,9,73,1,1,2,1,Yes,Rarely,4,53.5,4.38,1.84,5,73.4,36.73,Needs Improvement
EMP1190,30,Female,Bachelor's,Operations,COO,8,8,8,81196,3,2,28,4,4,2,4,No,Rarely,0,77.6,1.1,4.26,19,42.4,52.57,Below Expectations
EMP1191,33,Male,Bachelor's,Operations,Ops Analyst,19,7,3,176989,3,7,62,3,1,2,2,No,No Travel,10,73.4,4.01,4.1,7,52.2,46.02,Below Expectations
EMP1192,32,Male,PhD,Engineering,Tech Lead,17,1,1,119633,1,2,25,4,4,2,2,No,No Travel,14,56.0,3.29,1.59,4,52.0,25.82,Needs Improvement
EMP1193,37,Male,PhD,Operations,COO,18,10,2,108324,5,3,58,3,4,4,2,No,No Travel,9,91.8,3.79,1.3,8,75.9,49.18,Below Expectations
EMP1194,22,Female,Master's,Operations,Sr. Ops Manager,2,2,2,181133,5,9,48,2,3,1,2,No,Rarely,14,70.9,2.65,4.3,6,55.8,31.02,Needs Improvement
EMP1195,42,Female,Master's,Marketing,Content Writer,8,1,8,166019,1,6,52,2,1,2,4,No,No Travel,12,63.0,4.46,1.44,6,48.7,21.9,Needs Improvement
EMP1196,51,Female,Master's,Operations,Sr. Ops Manager,3,3,3,110550,2,2,30,3,4,1,1,No,Frequently,14,89.4,2.25,3.19,4,41.1,39.8,Needs Improvement
EMP1197,34,Female,Bachelor's,Engineering,Senior Dev,16,9,6,105331,3,3,11,2,2,3,4,Yes,No Travel,1,95.7,2.1,3.14,14,90.4,66.35,Meets Expectations
EMP1198,55,Female,Master's,Sales,Account Executive,16,8,3,188704,4,7,57,2,4,1,4,No,Frequently,12,65.3,2.21,1.81,3,98.3,40.03,Below Expectations
EMP1199,25,Female,Bachelor's,Support,Team Lead,22,9,6,175424,2,3,35,2,3,2,1,Yes,Rarely,11,88.8,4.1,3.37,10,82.2,44.1,Below Expectations
EMP1200,49,Female,Bachelor's,Marketing,Content Writer,22,11,9,48653,5,8,9,4,3,1,1,No,No Travel,3,82.6,2.98,3.01,6,64.8,53.87,Below Expectations
EMP1201,59,Male,Master's,Sales,SDR,1,1,1,122294,1,3,5,3,3,4,3,No,Rarely,11,99.5,3.15,3.04,18,47.3,35.45,Needs Improvement
EMP1202,52,Male,Bachelor's,Marketing,Digital Marketer,8,3,6,68755,3,3,6,1,1,4,2,Yes,Rarely,14,60.2,4.33,2.44,10,68.5,27.68,Needs Improvement
EMP1203,48,Male,Master's,Finance,Analyst,8,8,3,129296,1,4,30,1,1,2,1,No,Rarely,12,98.0,4.33,4.35,9,67.4,42.5,Below Expectations
EMP1204,26,Female,Bachelor's,HR,HRBP,4,2,4,123354,5,0,71,3,1,1,4,No,Rarely,1,65.8,1.65,1.34,16,65.2,47.29,Below Expectations
EMP1205,46,Female,Master's,Finance,CFO,14,11,8,96988,1,6,2,4,2,3,2,Yes,Rarely,19,70.6,3.2,2.75,4,62.7,28.83,Needs Improvement
EMP1206,24,Female,High School,Operations,Sr. Ops Manager,14,4,6,62921,3,8,46,2,1,4,2,Yes,Rarely,15,67.9,1.5,2.04,11,69.8,21.24,Needs Improvement
EMP1207,54,Male,Master's,Sales,Account Executive,2,2,2,71668,1,8,0,2,3,2,4,Yes,Rarely,13,63.4,4.47,4.39,12,44.4,28.0,Needs Improvement
EMP1208,25,Male,Master's,Operations,Ops Manager,18,8,7,80175,3,0,44,4,1,4,1,Yes,Rarely,1,84.7,4.35,1.9,19,42.3,46.89,Below Expectations
EMP1209,46,Male,Bachelor's,HR,HR Manager,2,2,1,78452,1,5,53,1,1,2,2,Yes,No Travel,16,79.5,4.4,4.07,10,43.8,20.97,Needs Improvement
EMP1210,41,Male,Bachelor's,Marketing,Content Writer,5,2,5,71149,1,2,49,3,4,1,2,No,Frequently,15,65.3,3.82,3.45,7,52.0,30.52,Needs Improvement
EMP1211,55,Female,High School,HR,HRBP,3,3,3,40839,3,3,78,3,1,1,2,No,Rarely,3,56.6,2.87,4.5,7,56.7,45.58,Below Expectations
EMP1212,47,Female,Bachelor's,Engineering,Architect,23,8,3,27155,1,7,6,4,4,1,2,No,Frequently,10,65.9,2.62,3.38,18,50.2,34.61,Needs Improvement
EMP1213,26,Male,Master's,HR,HRBP,12,5,4,163091,2,3,62,2,1,1,2,No,No Travel,12,69.1,2.58,3.23,3,55.1,31.42,Needs Improvement
